idcode,union,hours,age,grade,collgrad,married,south,smsa,c_city,ttl_exp,tenure,wage
3231,nonunion,30.0,40,12.0,not college grad,married,1,nonSMSA,0,9.833333,9.833333,2.9871168
3232,nonunion,45.0,35,10.0,not college grad,married,1,nonSMSA,0,17.083334,12.583333,5.161031
3235,nonunion,40.0,43,12.0,not college grad,married,1,nonSMSA,0,17.346153,16.833334,7.801928
3236,nonunion,40.0,43,10.0,not college grad,married,1,nonSMSA,0,14.519231,7.3333335,2.8180354
3238,,40.0,39,12.0,not college grad,married,1,nonSMSA,0,13.429485,2.5833333,1.9309927
3239,nonunion,40.0,36,11.0,not college grad,single,1,nonSMSA,0,8.307693,1.0833334,3.5024142
3240,nonunion,40.0,38,10.0,not college grad,single,1,nonSMSA,0,8.673077,3.6666667,3.0193238
3243,nonunion,40.0,35,12.0,not college grad,married,1,nonSMSA,0,16.97436,7.4166665,6.191625
3245,nonunion,35.0,34,12.0,not college grad,married,1,SMSA,1,8.608974,2.6666667,2.8743958
3246,nonunion,40.0,43,12.0,not college grad,single,1,nonSMSA,0,6.198718,2.1666667,3.0756843
3247,nonunion,23.0,41,12.0,not college grad,married,1,nonSMSA,0,9.0256405,0.16666667,3.6231885
3248,nonunion,25.0,45,12.0,not college grad,married,1,nonSMSA,0,4.320513,1.5833334,3.0998378
3250,,40.0,36,9.0,not college grad,single,0,nonSMSA,0,3.6666665,1.8333334,40.198082
3252,nonunion,28.0,40,9.0,not college grad,married,1,nonSMSA,0,3.2435896,0.9166667,1.8921083
3253,,40.0,36,12.0,not college grad,married,1,nonSMSA,0,14.871796,3.4166667,40.198082
3255,union,50.0,42,17.0,college grad,married,1,SMSA,0,14.423077,8.916667,7.0692425
3256,nonunion,45.0,39,12.0,not college grad,married,1,SMSA,0,11.692307,7.4166665,4.1304326
3258,union,50.0,38,16.0,college grad,married,1,SMSA,1,17.442308,5.8333335,6.8115935
3259,nonunion,40.0,35,12.0,not college grad,married,1,SMSA,1,7.070513,4.5,6.972622
3260,nonunion,10.0,38,12.0,not college grad,single,1,nonSMSA,0,5.2884617,1.4166666,2.9264214
3263,nonunion,40.0,36,16.0,college grad,married,1,SMSA,0,14.128205,11.666667,4.1143293
3264,nonunion,40.0,36,10.0,not college grad,married,1,nonSMSA,0,9.807692,7.3333335,4.3961344
3266,nonunion,28.0,39,12.0,not college grad,single,1,nonSMSA,0,5.769231,1.25,2.8582926
3268,union,40.0,40,10.0,not college grad,married,0,SMSA,1,7.1538463,2.6666667,10.769998
3270,,40.0,37,13.0,not college grad,married,1,SMSA,0,14.782051,7.0,5.1735396
3276,nonunion,40.0,42,15.0,not college grad,married,1,SMSA,1,19.057692,1.3333334,11.352655
3277,nonunion,40.0,36,16.0,college grad,single,1,SMSA,1,12.730769,0.6666667,5.8051524
3278,nonunion,40.0,39,12.0,not college grad,single,1,SMSA,1,9.519231,1.8333334,4.5491123
3280,union,40.0,36,11.0,not college grad,single,1,SMSA,1,6.474359,2.25,4.9758425
3281,,40.0,35,16.0,college grad,married,1,SMSA,0,10.134615,0.33333334,8.361203
3282,union,50.0,34,17.0,college grad,single,1,SMSA,1,5.730769,1.6666666,4.025765
3289,nonunion,40.0,36,12.0,not college grad,married,1,SMSA,0,11.910257,7.5833335,5.8051524
3290,nonunion,45.0,44,13.0,not college grad,single,1,SMSA,0,16.23077,3.0,8.945245
3291,nonunion,45.0,42,16.0,college grad,married,1,SMSA,0,15.230769,13.833333,10.152974
3292,nonunion,40.0,40,12.0,not college grad,married,1,SMSA,0,17.76923,5.5,6.191625
3293,nonunion,40.0,37,12.0,not college grad,married,1,SMSA,0,16.833334,16.833334,5.6360707
3294,nonunion,20.0,43,13.0,not college grad,married,1,SMSA,0,13.423077,5.75,5.6360707
3300,nonunion,16.0,41,16.0,college grad,married,1,SMSA,0,11.6923065,3.5,12.584539
3303,,48.0,40,14.0,not college grad,married,1,nonSMSA,0,6.6282053,0.16666667,4.180602
3305,nonunion,15.0,45,12.0,not college grad,married,1,SMSA,0,16.5,1.4166666,7.0209293
3312,,40.0,37,12.0,not college grad,single,1,SMSA,1,8.903846,4.9166665,3.1354513
3316,nonunion,40.0,41,12.0,not college grad,married,1,SMSA,1,9.923077,2.6666667,5.5797076
3317,nonunion,38.0,44,15.0,not college grad,married,1,SMSA,0,16.961538,16.333334,9.782605
3318,nonunion,,42,17.0,college grad,single,1,SMSA,1,16.307692,13.25,4.331721
3319,,40.0,36,12.0,not college grad,single,1,SMSA,1,9.961538,0.8333333,40.198082
3320,nonunion,30.0,34,12.0,not college grad,married,1,SMSA,1,13.769231,3.6666667,3.8879578
3325,nonunion,40.0,41,18.0,college grad,married,1,SMSA,0,17.538462,3.4166667,12.584539
3326,,32.0,40,12.0,not college grad,married,1,SMSA,1,14.429487,0.0,2.6128764
3328,nonunion,40.0,41,14.0,not college grad,single,1,SMSA,1,12.166666,3.0,5.8373594
3332,nonunion,40.0,35,12.0,not college grad,single,1,SMSA,0,11.76282,9.833333,10.064413
3333,nonunion,50.0,42,18.0,college grad,married,1,nonSMSA,0,16.833334,16.833334,7.809981
3337,nonunion,50.0,44,12.0,not college grad,single,1,SMSA,0,10.769231,1.75,2.415459
3342,union,30.0,39,12.0,not college grad,single,1,SMSA,1,16.083334,16.083334,4.0740724
3344,union,40.0,41,12.0,not college grad,single,1,SMSA,1,18.198717,0.0,6.771333
3346,nonunion,40.0,41,15.0,not college grad,married,0,SMSA,0,8.602565,2.5,7.0450883
3347,nonunion,40.0,41,12.0,not college grad,married,1,SMSA,1,8.333333,8.333333,4.025765
3353,nonunion,60.0,44,18.0,college grad,married,1,SMSA,0,14.846154,14.833333,10.8373575
3355,nonunion,40.0,39,18.0,college grad,married,1,SMSA,0,13.621796,12.833333,10.450882
3356,,15.0,40,12.0,not college grad,married,1,nonSMSA,0,12.391026,0.33333334,3.0017905
3357,nonunion,35.0,41,12.0,not college grad,single,0,SMSA,1,20.198717,20.083334,11.5056305
3359,nonunion,20.0,43,12.0,not college grad,married,1,SMSA,1,14.134615,3.4166667,1.8115942
3362,nonunion,35.0,40,12.0,not college grad,single,1,SMSA,1,13.423077,6.6666665,4.8520045
3366,nonunion,40.0,44,14.0,not college grad,married,0,SMSA,0,10.826923,9.166667,7.2463775
3368,nonunion,50.0,44,12.0,not college grad,single,1,SMSA,0,11.826923,3.6666667,5.2334948
3372,nonunion,40.0,42,13.0,not college grad,single,1,SMSA,0,9.634615,1.5833334,4.227053
3374,nonunion,45.0,44,12.0,not college grad,married,1,SMSA,1,19.192308,16.083334,8.260865
3376,union,53.0,35,18.0,college grad,married,1,SMSA,0,7.3589745,5.9166665,5.611914
3378,nonunion,30.0,42,8.0,not college grad,married,1,SMSA,0,4.0384617,0.083333336,2.6972613
3381,nonunion,35.0,39,16.0,college grad,single,0,SMSA,1,13.788462,1.25,11.5056305
3382,union,40.0,35,12.0,not college grad,married,1,SMSA,1,10.429488,0.33333334,4.227053
3386,nonunion,40.0,39,12.0,not college grad,married,1,SMSA,0,13.961538,11.25,7.801928
3387,nonunion,35.0,37,12.0,not college grad,single,0,SMSA,1,17.897436,6.0,8.582928
3389,union,40.0,44,12.0,not college grad,married,1,SMSA,1,15.019231,0.0,4.025765
3391,nonunion,55.0,39,12.0,not college grad,married,1,SMSA,0,16.01923,11.75,4.283414
3392,nonunion,40.0,38,14.0,not college grad,single,1,SMSA,1,15.653846,0.0,5.032206
3393,nonunion,40.0,35,16.0,college grad,married,1,SMSA,0,6.916667,0.0,10.8373575
3394,nonunion,40.0,36,16.0,college grad,single,1,SMSA,0,16.878204,8.416667,11.610305
3399,,40.0,34,12.0,not college grad,married,1,SMSA,1,10.788462,1.75,3.0518394
3400,nonunion,40.0,36,14.0,not college grad,married,1,SMSA,0,12.820513,4.6666665,3.872784
3402,nonunion,40.0,41,9.0,not college grad,single,1,SMSA,0,16.173077,9.916667,5.096617
3403,nonunion,40.0,37,12.0,not college grad,married,1,SMSA,0,16.134615,3.9166667,6.441224
3406,nonunion,40.0,42,11.0,not college grad,married,1,SMSA,0,20.333334,20.333334,6.4492707
3407,nonunion,46.0,38,12.0,not college grad,married,1,SMSA,0,7.480769,3.1666667,4.1223826
3408,nonunion,32.0,41,12.0,not college grad,married,0,SMSA,0,5.2884617,1.75,4.8792253
3410,nonunion,40.0,41,15.0,not college grad,single,1,nonSMSA,0,17.134615,9.166667,6.7874336
3411,union,40.0,35,13.0,not college grad,single,1,SMSA,1,3.5448718,1.5833334,9.057972
3412,,40.0,43,12.0,not college grad,married,1,nonSMSA,0,9.115385,6.25,2.6167471
3413,nonunion,40.0,42,12.0,not college grad,single,1,SMSA,0,9.134615,7.6666665,5.829306
3414,,12.0,38,18.0,college grad,married,1,SMSA,1,8.326923,1.5833334,8.709585
3416,union,40.0,40,13.0,not college grad,single,1,SMSA,1,10.333333,6.9166665,7.0450883
3418,union,40.0,35,16.0,college grad,married,1,SMSA,1,10.801282,3.0833333,7.745568
3419,union,35.0,37,12.0,not college grad,married,1,SMSA,0,10.846154,0.41666666,4.8387074
3423,nonunion,20.0,42,10.0,not college grad,single,1,SMSA,1,4.7179484,0.33333334,2.415459
3424,,40.0,38,12.0,not college grad,married,1,SMSA,1,15.134616,0.75,4.180602
3429,nonunion,15.0,39,12.0,not college grad,married,1,SMSA,1,8.884615,0.5,3.486311
3431,nonunion,17.0,41,11.0,not college grad,single,1,SMSA,1,3.5128205,1.9166666,4.452495
3434,nonunion,40.0,37,9.0,not college grad,married,1,nonSMSA,0,15.038462,8.583333,4.412238
3435,union,40.0,41,8.0,not college grad,single,0,SMSA,1,16.166666,16.166666,10.708532
3439,nonunion,40.0,35,12.0,not college grad,married,1,nonSMSA,0,16.02564,15.916667,4.991946
3441,nonunion,40.0,39,12.0,not college grad,married,0,SMSA,1,18.070515,18.0,5.6360707
3442,nonunion,40.0,37,13.0,not college grad,single,0,SMSA,1,18.384615,18.333334,6.352657
3443,nonunion,40.0,43,14.0,not college grad,single,1,nonSMSA,0,20.384615,1.3333334,3.6231885
3445,union,40.0,39,12.0,not college grad,single,0,SMSA,1,18.948717,3.25,7.3429914
3448,nonunion,40.0,37,16.0,college grad,married,1,nonSMSA,0,14.596154,11.416667,7.745568
3449,union,38.0,35,11.0,not college grad,married,0,SMSA,1,13.980769,13.166667,10.185181
3450,nonunion,40.0,42,16.0,college grad,single,1,SMSA,1,3.8461537,0.9166667,2.0933967
3455,nonunion,44.0,37,11.0,not college grad,single,1,nonSMSA,0,11.98718,7.4166665,6.8438005
3456,union,17.0,39,15.0,not college grad,married,0,SMSA,1,6.179487,6.1666665,6.814376
3457,nonunion,40.0,43,12.0,not college grad,married,1,nonSMSA,0,7.6666665,3.9166667,3.3494363
3462,,40.0,34,12.0,not college grad,single,1,nonSMSA,0,14.262821,13.333333,4.389632
3463,nonunion,40.0,36,14.0,not college grad,married,1,nonSMSA,0,11.179487,6.0,5.0805135
3464,nonunion,24.0,43,16.0,college grad,married,1,nonSMSA,0,20.782051,20.75,3.9371977
3466,nonunion,40.0,38,12.0,not college grad,married,1,nonSMSA,0,12.064102,4.75,4.307567
3468,nonunion,32.0,45,9.0,not college grad,single,0,SMSA,1,5.282051,3.75,3.8083735
3477,nonunion,40.0,40,12.0,not college grad,single,1,SMSA,0,19.076921,2.0,5.032206
3479,nonunion,40.0,44,12.0,not college grad,single,1,SMSA,1,17.98077,0.083333336,4.025765
3483,nonunion,25.0,43,12.0,not college grad,married,1,SMSA,0,9.0,0.5,3.0193238
3484,nonunion,42.0,43,14.0,not college grad,married,1,SMSA,1,4.6089745,4.4166665,8.623189
3487,nonunion,70.0,42,18.0,college grad,single,0,nonSMSA,0,18.916666,1.4166666,4.2028966
3490,nonunion,30.0,35,12.0,not college grad,married,1,SMSA,0,9.525641,5.4166665,8.05153
3491,,40.0,36,13.0,not college grad,married,1,SMSA,0,13.679487,10.916667,7.0346656
3492,nonunion,40.0,43,9.0,not college grad,single,1,nonSMSA,0,13.0,3.8333333,5.6360707
3493,union,45.0,35,16.0,college grad,married,1,nonSMSA,0,13.519231,12.833333,8.566828
3494,nonunion,40.0,42,12.0,not college grad,single,1,nonSMSA,0,19.01923,8.416667,25.161034
3497,,24.0,43,11.0,not college grad,married,1,nonSMSA,0,3.1602564,0.9166667,2.801002
3501,nonunion,40.0,36,6.0,not college grad,married,1,SMSA,1,20.192308,2.6666667,5.06441
3502,union,40.0,34,10.0,not college grad,married,1,SMSA,1,11.955128,8.583333,7.0450883
3505,,30.0,43,12.0,not college grad,married,1,SMSA,0,6.7564106,1.4166666,3.3444817
3506,nonunion,40.0,38,11.0,not college grad,married,1,SMSA,1,4.5897436,1.0,2.3268917
3507,,40.0,42,18.0,college grad,single,1,nonSMSA,0,15.230769,3.3333333,40.198082
3511,nonunion,30.0,36,10.0,not college grad,married,1,SMSA,0,3.8846154,1.1666666,7.2463775
3512,nonunion,38.0,38,14.0,not college grad,single,0,SMSA,0,13.371796,3.4166667,6.360707
3515,union,40.0,44,17.0,college grad,single,0,SMSA,1,14.5,9.333333,15.338156
3516,nonunion,40.0,39,14.0,not college grad,single,1,SMSA,1,18.448717,18.416666,13.083735
3526,nonunion,38.0,41,12.0,not college grad,married,1,nonSMSA,0,12.942307,8.416667,6.1111083
3529,nonunion,40.0,39,12.0,not college grad,married,1,nonSMSA,0,6.070513,2.0833333,4.025765
3530,,50.0,39,18.0,college grad,single,0,SMSA,1,12.0,0.8333333,3.8619854
3532,nonunion,40.0,35,16.0,college grad,single,1,SMSA,1,13.153847,7.25,12.38325
3534,nonunion,12.0,37,16.0,college grad,married,0,nonSMSA,0,12.057693,2.9166667,8.679548
3536,union,35.0,44,12.0,not college grad,married,0,SMSA,0,10.839744,0.6666667,3.904991
3538,nonunion,40.0,35,12.0,not college grad,married,1,SMSA,0,14.878204,9.166667,12.777775
3540,,60.0,36,11.0,not college grad,married,1,SMSA,0,5.173077,1.25,3.0991251
3542,nonunion,40.0,35,11.0,not college grad,married,0,nonSMSA,0,21.692307,1.9166666,5.225441
3546,nonunion,43.0,39,18.0,college grad,married,1,SMSA,0,16.711538,3.1666667,10.442829
3549,union,40.0,43,18.0,college grad,married,0,nonSMSA,0,19.916666,19.916666,9.186791
3551,nonunion,10.0,38,12.0,not college grad,married,1,SMSA,0,12.589744,0.0,7.745568
3552,nonunion,24.0,38,16.0,college grad,married,0,SMSA,0,15.320513,13.833333,15.297906
3553,nonunion,35.0,36,16.0,college grad,married,1,SMSA,0,16.442308,15.166667,7.1658564
3555,nonunion,50.0,41,12.0,not college grad,married,0,SMSA,0,13.615385,2.8333333,5.571657
3558,nonunion,25.0,40,12.0,not college grad,married,0,SMSA,0,14.096154,3.0833333,9.661837
3563,union,40.0,41,12.0,not college grad,married,0,SMSA,1,11.230769,3.0,10.466988
3566,nonunion,20.0,41,17.0,college grad,married,0,SMSA,1,12.282051,0.8333333,10.064413
3569,nonunion,35.0,41,17.0,college grad,married,0,SMSA,0,7.5384617,1.0,7.962963
3570,nonunion,50.0,38,14.0,not college grad,married,0,SMSA,0,11.596154,1.4166666,18.59098
3571,nonunion,80.0,42,15.0,not college grad,single,0,SMSA,0,18.839745,1.6666666,4.64573
3573,union,40.0,38,8.0,not college grad,single,0,nonSMSA,0,12.243589,5.0,9.653782
3584,union,45.0,42,14.0,not college grad,married,0,SMSA,1,12.865384,9.0,8.856684
3589,nonunion,60.0,37,14.0,college grad,single,1,SMSA,1,8.320513,0.083333336,3.7198057
3590,nonunion,40.0,44,13.0,not college grad,single,1,SMSA,1,11.923077,3.3333333,6.0386477
3593,nonunion,40.0,44,12.0,not college grad,married,0,SMSA,0,16.576923,1.4166666,6.964568
3595,union,46.0,35,14.0,not college grad,single,0,SMSA,0,7.25,2.6666667,10.917872
3602,union,40.0,39,12.0,not college grad,single,1,SMSA,1,13.788462,5.25,7.4396124
3603,union,40.0,38,16.0,college grad,single,0,SMSA,1,17.634615,2.25,9.090172
3604,union,48.0,43,12.0,not college grad,single,0,SMSA,1,17.333334,17.333334,6.288243
3611,union,40.0,39,12.0,not college grad,married,0,SMSA,0,16.608974,6.25,7.1578097
3612,nonunion,26.0,35,13.0,not college grad,married,0,SMSA,0,5.1538463,3.0833333,3.9694011
3624,nonunion,20.0,43,12.0,not college grad,married,0,SMSA,0,19.249998,3.5,8.05153
3626,nonunion,40.0,38,15.0,not college grad,married,0,SMSA,1,16.26282,2.8333333,7.4396124
3627,nonunion,24.0,40,15.0,not college grad,married,0,SMSA,0,12.461538,7.25,11.497585
3630,nonunion,40.0,44,12.0,not college grad,married,0,SMSA,0,20.608976,3.4166667,6.0386477
3631,nonunion,45.0,41,16.0,college grad,married,0,SMSA,0,18.75641,18.75,17.206116
3634,nonunion,40.0,35,9.0,not college grad,married,1,nonSMSA,0,12.935897,1.8333334,3.7037024
3636,nonunion,15.0,43,12.0,not college grad,single,0,SMSA,0,4.6153846,3.5833333,2.6328492
3637,,25.0,40,12.0,not college grad,married,0,SMSA,1,6.3846154,6.3333335,3.220612
3640,union,15.0,36,13.0,not college grad,married,0,nonSMSA,0,9.557693,0.8333333,4.339774
3641,nonunion,40.0,39,12.0,not college grad,single,0,SMSA,0,11.576923,0.8333333,7.2785773
3642,,29.0,45,17.0,college grad,married,1,nonSMSA,0,14.615383,0.5833333,3.3444817
3643,nonunion,40.0,43,12.0,not college grad,married,1,SMSA,0,7.4358974,2.6666667,5.152977
3648,,40.0,36,11.0,not college grad,married,0,SMSA,0,5.320513,1.25,40.198082
3651,union,40.0,44,13.0,not college grad,married,0,SMSA,1,21.794872,21.75,12.077295
3658,nonunion,40.0,35,12.0,not college grad,married,0,SMSA,0,13.846153,4.0833335,5.5797076
3659,,40.0,35,13.0,not college grad,single,0,SMSA,0,15.673077,0.25,7.5250835
3660,,15.0,40,12.0,not college grad,married,0,SMSA,0,7.8076925,4.8333335,4.7240787
3661,union,38.0,34,12.0,not college grad,married,0,SMSA,0,14.865385,14.833333,10.933973
3664,nonunion,40.0,37,12.0,not college grad,married,0,SMSA,0,16.5,1.5,8.663441
3665,union,50.0,39,12.0,not college grad,single,0,SMSA,0,14.326923,5.1666665,11.650559
3666,union,40.0,44,14.0,not college grad,single,0,nonSMSA,0,19.26923,18.666666,10.22544
3667,nonunion,25.0,38,15.0,not college grad,married,0,SMSA,1,19.833334,19.833334,8.454107
3669,nonunion,36.0,45,16.0,college grad,married,0,nonSMSA,0,5.0384617,1.5,3.0112722
3670,,20.0,41,13.0,not college grad,single,1,SMSA,0,14.903847,0.083333336,5.145711
3672,union,28.0,45,12.0,not college grad,single,0,SMSA,0,6.173077,1.5833334,6.1996756
3674,nonunion,20.0,45,18.0,college grad,married,0,SMSA,0,20.320513,0.8333333,11.159413
3675,nonunion,40.0,41,13.0,not college grad,single,0,SMSA,0,5.269231,0.0,8.454107
3678,nonunion,40.0,39,14.0,not college grad,married,0,nonSMSA,0,12.134616,0.33333334,13.5681305
3681,nonunion,40.0,36,13.0,not college grad,single,0,SMSA,1,14.576923,13.833333,11.610305
3688,nonunion,40.0,43,14.0,not college grad,married,0,SMSA,0,18.211538,0.9166667,17.665049
3689,nonunion,24.0,40,12.0,not college grad,single,0,SMSA,0,9.006411,4.3333335,6.441224
3691,nonunion,40.0,39,4.0,not college grad,married,0,SMSA,0,8.608974,0.5,2.6167471
3692,,10.0,35,13.0,not college grad,married,0,SMSA,0,15.512821,15.0,2.9264214
3695,nonunion,45.0,37,12.0,not college grad,single,0,SMSA,0,10.333333,6.4166665,5.6360707
3699,,40.0,43,18.0,college grad,single,0,SMSA,0,18.121796,0.25,9.197324
3701,nonunion,55.0,44,15.0,not college grad,single,0,SMSA,0,10.75,7.5833335,11.264089
3702,nonunion,40.0,43,15.0,not college grad,married,0,nonSMSA,0,20.211536,0.0,13.269226
3704,union,40.0,43,16.0,college grad,married,0,SMSA,1,18.557692,8.5,8.365539
3705,,40.0,44,13.0,not college grad,married,0,SMSA,0,17.923077,10.916667,4.8274837
3706,union,62.0,43,18.0,college grad,single,0,SMSA,1,10.75,10.75,7.793876
3709,union,40.0,44,10.0,not college grad,married,0,SMSA,0,13.551283,12.75,13.164245
3711,,30.0,42,12.0,not college grad,married,0,SMSA,1,8.25,8.083333,6.4366446
3716,,40.0,42,12.0,not college grad,married,0,SMSA,0,9.256411,6.4166665,7.2157164
3718,union,40.0,41,16.0,college grad,married,0,nonSMSA,0,9.019231,7.1666665,6.231882
3724,nonunion,40.0,39,14.0,not college grad,married,0,SMSA,0,17.884615,2.8333333,6.76328
3726,union,40.0,40,14.0,not college grad,single,0,SMSA,1,13.346154,2.9166667,8.856684
3728,union,40.0,35,15.0,not college grad,married,0,SMSA,0,17.410255,11.25,9.114332
3731,union,40.0,39,12.0,not college grad,single,0,SMSA,1,21.666666,21.666666,14.710137
3732,nonunion,40.0,36,13.0,not college grad,single,0,SMSA,1,17.865385,6.75,7.979064
3733,nonunion,40.0,41,12.0,not college grad,married,0,SMSA,0,10.115385,9.75,8.518515
3734,nonunion,25.0,37,12.0,not college grad,married,0,SMSA,0,15.666667,15.666667,18.58292
3735,union,45.0,45,11.0,not college grad,married,1,nonSMSA,0,13.980769,5.4166665,9.462362
3737,union,40.0,44,13.0,not college grad,married,0,SMSA,0,25.98718,25.916666,12.077295
3739,nonunion,42.0,43,12.0,not college grad,married,1,nonSMSA,0,13.410255,6.3333335,4.6698866
3744,,40.0,37,18.0,college grad,single,0,SMSA,0,14.788462,0.8333333,11.705686
3745,nonunion,33.0,41,12.0,not college grad,married,0,SMSA,0,13.096153,11.333333,6.7230268
3746,union,40.0,39,12.0,not college grad,married,0,SMSA,1,13.057693,1.6666666,8.220612
3748,union,40.0,39,11.0,not college grad,married,0,SMSA,0,10.358974,1.4166666,5.8373594
3751,union,40.0,38,17.0,college grad,single,0,nonSMSA,0,16.711538,8.833333,7.5684333
3752,nonunion,40.0,38,16.0,college grad,married,0,SMSA,0,12.839745,2.0833333,12.286632
3753,nonunion,40.0,41,15.0,not college grad,married,0,SMSA,0,19.5,3.25,9.057972
3757,union,35.0,34,12.0,not college grad,single,0,SMSA,0,7.7115383,5.4166665,10.466988
3758,nonunion,27.0,38,18.0,college grad,single,0,SMSA,1,10.192307,9.916667,14.911425
3760,nonunion,35.0,43,13.0,not college grad,married,0,SMSA,0,7.5320516,1.6666666,4.516906
3763,union,60.0,37,18.0,college grad,married,0,SMSA,0,12.602564,1.8333334,6.964568
3766,union,40.0,41,17.0,college grad,married,0,SMSA,1,14.615385,5.4166665,14.323667
3770,,40.0,45,5.0,not college grad,married,0,SMSA,0,9.442308,0.5,4.180602
3773,nonunion,40.0,44,18.0,college grad,married,0,SMSA,1,14.692307,1.75,8.904991
3774,union,40.0,37,12.0,not college grad,married,0,SMSA,0,13.25,11.416667,12.85829
3778,nonunion,35.0,43,16.0,college grad,married,1,SMSA,0,2.121795,1.75,7.479866
3779,nonunion,55.0,41,14.0,not college grad,single,0,SMSA,0,15.7243595,2.1666667,10.064413
3780,nonunion,40.0,39,12.0,not college grad,married,0,SMSA,1,14.391026,3.4166667,7.938803
